номер_позиції,аксіальна_x,аксіальна_альфа,x_см,y_см,тип,fuel_cell_id,енергія_поділів_еВ_на_джерельну_частинку,похибка_енергії_поділів_еВ,поділи_на_джерельну_частинку,похибка_поділів,потік_на_джерельну_частинку,похибка_потоку,поглинання_на_джерельну_частинку,похибка_поглинання,нейтрони_поділу_на_джерельну_частинку,похибка_нейтронів_поділу,частка_потужності,відносна_потужність,похибка_відносної_потужності_наближено
269,-4,-3,-4.416729559300636,-6.375,звичайний твел UO₂,1309,320691.20573965536,4774.395856206891,0.001656144268147373,2.4684575767572423e-05,0.041025138840970726,0.00021680013947764125,0.0028384302308599777,3.869349085816388e-05,0.004055472385997584,5.998881470586219e-05,0.0032573583975539877,1.0162958200368442,0.015152323414994288
270,-2,-4,-2.208364779650318,-6.375,звичайний твел UO₂,1314,327651.16885574785,4691.396695320568,0.0016920669927939626,2.4255537687265965e-05,0.04156303995524421,0.00023271922643056895,0.002904810077514127,3.7359327549217315e-05,0.004144822919885109,5.8995675401985973e-05,0.0033280528659307565,1.038352494170396,0.01489065556036624
271,0,-5,0.0,-6.375,звичайний твел UO₂,1319,307523.42106728244,4655.890216534556,0.0015880792840517956,2.4072105447398005e-05,0.04044497531345951,0.00023473358093926557,0.002724241179345657,3.346480563750468e-05,0.003890732404375201,5.8533065125454166e-05,0.003123609192050181,0.9745660679196566,0.014775522059121367
272,2,-6,2.208364779650318,-6.375,звичайний твел UO₂,1324,294545.37815373356,3544.270970664679,0.0015209795978102026,1.8324757781133283e-05,0.04039603139065636,0.00020019828628369522,0.002609738859559138,3.494858935384125e-05,0.0037278182570041622,4.458348278262088e-05,0.0029917872514679264,0.9334376224579931,0.01125693530893709
274,6,-8,6.625094338950954,-6.375,звичайний твел UO₂,1332,322201.1011980644,4632.984961654323,0.0016639262536691142,2.39561684421344e-05,0.04151757444405446,0.00022819547240562088,0.0028114049866070196,3.939387948816382e-05,0.004075205847316031,5.823610384805773e-05,0.003272694866290427,1.0210807982826133,0.01470506076752795
275,8,-9,8.833459118601272,-6.375,звичайний твел UO₂,1337,310534.1299619379,4377.351227671897,0.0016036304284832233,2.2632938744603908e-05,0.040847638615584006,0.00021832615181691147,0.002753310036491932,3.645103856656794e-05,0.003928404719664994,5.492275768967992e-05,0.0031541898806536537,0.9841072427639399,0.01389455264840691
276,10,-10,11.04182389825159,-6.375,звичайний твел UO₂,1342,337317.249883279,5787.392349191939,0.0017421439978373375,2.9926419189228903e-05,0.04098746625293091,0.00029030928518318115,0.002964046258367669,4.545204039537125e-05,0.004264416304057705,7.269255795728804e-05,0.0034262341993846796,1.06898507020802,0.018360682988444538
277,-9,-1,-9.937641508426431,-7.012499999999999,звичайний твел UO₂,1347,343529.6806338177,5262.655339420136,0.0017741907605624222,2.7205755274342408e-05,0.04158219676123848,0.0002574944912092875,0.0029917649484228347,4.5011308608951904e-05,0.004343487170042665,6.619938583375762e-05,0.0034893357535037473,1.0886727550931692,0.01670055547210166
278,-7,-2,-7.729276728776114,-7.012499999999999,звичайний твел UO₂,1352,326214.8689911356,4697.0364148370245,0.001684653167251479,2.4282517450655324e-05,0.04100786512250409,0.0002413533609890567,0.002867843118637762,3.7542427266755865e-05,0.004126323581224099,5.908033361441197e-05,0.003313463930089471,1.0338007461879148,0.014908297433863366
279,-5,-3,-5.520911949125795,-7.012499999999999,звичайний твел UO₂,1357,320448.38189189526,4246.1024262465,0.0016548250455821955,2.195271304735206e-05,0.041053172013368534,0.00024242238642545135,0.0028354143352468894,3.7526633986949046e-05,0.004054135092838281,5.3383189190339834e-05,0.0032548919616634136,1.0155262920389851,0.013480800697171969
281,-1,-5,-1.104182389825159,-7.012499999999999,звичайний твел UO₂,1365,318773.8383956048,4361.007839959709,0.0016462387124616294,2.2547974652604317e-05,0.0409266275011369,0.0002289934779079977,0.0028123585015365988,3.512412301441276e-05,0.004032625830189163,5.48770312869935e-05,0.003237883112583407,1.0102195311260231,0.01384404978565674
282,1,-6,1.104182389825159,-7.012499999999999,звичайний твел UO₂,1370,296444.62642664544,4533.109818638688,0.0015307964200021913,2.3437901604118214e-05,0.04012731828543605,0.000222415603336052,0.0026641415750578933,3.4995906573623815e-05,0.0037516907830998543,5.6932590867743056e-05,0.003011078495506068,0.9394564905978932,0.014385480775446408
283,3,-7,3.312547169475477,-7.012499999999999,звичайний твел UO₂,1375,320455.6051113989,4439.9368027488845,0.001654955754130886,2.295712404596493e-05,0.04092759576021386,0.0002430028069749929,0.002826834533501154,4.0424281031980705e-05,0.004053050026811948,5.573842398108804e-05,0.0032549653301072205,1.0155491829934526,0.014094007593212976
284,5,-8,5.520911949125795,-7.012499999999999,звичайний твел UO₂,1380,334839.4755089631,5140.951495355239,0.0017292597374358263,2.6578403780524745e-05,0.041481582283991146,0.0002414496582449751,0.00292741273869006,4.379292392136722e-05,0.004234491040264562,6.461721254427109e-05,0.003401066689266008,1.0611328070509944,0.016314240706752393
285,7,-9,7.729276728776114,-7.012499999999999,звичайний твел UO₂,1385,325643.7804898758,4400.631932423219,0.001681756380283112,2.2746542464964094e-05,0.041306207472308634,0.0002368286186089695,0.002871465792564703,4.068687033726193e-05,0.004118473409617335,5.542579395514499e-05,0.0033076632099823056,1.0319909215144794,0.013970429985341771
286,9,-10,9.937641508426431,-7.012499999999999,звичайний твел UO₂,1390,333863.92825460434,5332.059709902227,0.0017242750650655217,2.7565553618181742e-05,0.04113436348918809,0.00028900857131501797,0.0029518066423754813,4.20436625822646e-05,0.004220796001965214,6.705483178498757e-05,0.003391157758231036,1.0580412205680831,0.016918960367890114
287,-8,-2,-8.833459118601272,-7.6499999999999995,звичайний твел UO₂,1395,333567.9577252167,4971.714948007951,0.0017226998443016484,2.5701490620033054e-05,0.04084780750456276,0.0002622500567396572,0.002925890268695935,3.9930309302318145e-05,0.004218552688620042,6.246399520788884e-05,0.003388151495283769,1.057103266528536,0.015778496328713434
288,-6,-3,-6.625094338950954,-7.6499999999999995,звичайний твел UO₂,1400,326817.2751337968,4094.583179780384,0.0016877525542038781,2.116439769786491e-05,0.04126386774481058,0.000263920241585789,0.0028590058845962495,3.447591767082713e-05,0.004134922335769346,5.150818733980347e-05,0.003319582753033211,1.0357098189463618,0.013002553097236942
289,-4,-4,-4.416729559300636,-7.6499999999999995,звичайний твел UO₂,1405,335470.4977375933,4595.399313367953,0.0017325379663692012,2.376002675393526e-05,0.04157207535127133,0.00020887646646541483,0.002942198395177588,3.99378855495719e-05,0.0042419634694165235,5.769796039201191e-05,0.003407476174523737,1.063132566451406,0.014588062423235381
290,-2,-5,-2.208364779650318,-7.6499999999999995,звичайний твел UO₂,1410,336150.0966124352,4284.2531821934435,0.00173607397949144,2.2145967093725755e-05,0.04139225891873495,0.0002541520775526274,0.0029446563195225056,4.0988342042133536e-05,0.004250849225091394,5.390753224368971e-05,0.0034143790675944365,1.0652862690894642,0.013603927173379226
292,2,-7,2.208364779650318,-7.6499999999999995,звичайний твел UO₂,1418,311427.989898423,4293.6731106051575,0.0016082375961206168,2.2202407620806143e-05,0.041017552507104996,0.00019377924873656123,0.002750350973784902,3.7372619846733105e-05,0.003940332140042487,5.393301989868347e-05,0.003163269088683794,0.9869399556693437,0.013629936930947403
293,4,-8,4.416729559300636,-7.6499999999999995,звичайний твел UO₂,1423,333844.7491534163,4519.693193629566,0.001724117000510865,2.336881713308006e-05,0.04123196141766242,0.0002110134336018009,0.002904498589164721,3.691468596450028e-05,0.00422282413751821,5.675040307137531e-05,0.0033909629502500427,1.0579804404780133,0.01434831537165984
294,6,-9,6.625094338950954,-7.6499999999999995,звичайний твел UO₂,1428,333439.4696662153,4131.949329952879,0.0017220770000216832,2.135773281826977e-05,0.0411621279277813,0.0002288376778200992,0.002916325753207951,3.820986523024992e-05,0.004216192121636835,5.200113243868188e-05,0.003386846402875612,1.056696077697191,0.013121803951399471
295,8,-10,8.833459118601272,-7.6499999999999995,звичайний твел UO₂,1433,345586.6917121605,4870.551289638067,0.0017848834225260672,2.518980351066203e-05,0.041415706374601895,0.00022040077654653583,0.002996240221681693,3.849158055988199e-05,0.0043683574556693935,6.113621646661112e-05,0.0035102294424792443,1.0951915860535242,0.015460073548558356
296,-7,-3,-7.729276728776114,-8.2875,звичайний твел UO₂,1438,336372.84356948466,5007.2689877167095,0.0017372176759604292,2.588491906677056e-05,0.041069447821454594,0.0002738979940213166,0.002967529865922406,4.126690031073446e-05,0.004252791117193186,6.301853876047966e-05,0.0034166415763819823,1.0659921718311784,0.015891389680591603
297,-5,-4,-5.520911949125795,-8.2875,звичайний твел UO₂,1443,334300.6854331219,4481.42923062834,0.0017264388468876334,2.316683250500919e-05,0.04155432636582928,0.0002268230444271167,0.0029030688467953283,3.6943936291694256e-05,0.004228577775589051,5.63701788698589e-05,0.00339559403411785,1.0594253386447692,0.014227336339782163
298,-3,-5,-3.312547169475477,-8.2875,звичайний твел UO₂,1448,330329.58676613116,3834.2581916440095,0.0017059967889354892,1.9825416516595307e-05,0.04115627213649138,0.0002318520449360582,0.0028990807502311334,3.6252122879279544e-05,0.004177203730118096,4.816015104101148e-05,0.0033552583736478248,1.0468406125781213,0.012179968007758328
299,-1,-6,-1.104182389825159,-8.2875,звичайний твел UO₂,1453,326744.05071466655,4604.06424213842,0.001687415306291475,2.3802556665904375e-05,0.040836777479037786,0.00023119721690450438,0.0028891378725750404,4.3116666002761124e-05,0.004132148567229081,5.787635182773883e-05,0.003318838990272365,1.035477764964978,0.014614201498081564
300,1,-7,1.104182389825159,-8.2875,звичайний твел UO₂,1458,314666.3092689389,4404.550980203276,0.0016250038866071122,2.2773293413578753e-05,0.040719589684195104,0.0002455796100444137,0.00279027408423398,3.6159634285988625e-05,0.003980787922811323,5.532144469963137e-05,0.0031961616863189005,0.997202446131497,0.013981208220938846
301,3,-8,3.312547169475477,-8.2875,звичайний твел UO₂,1463,317173.50729926786,4123.628030293183,0.0016379270138333888,2.1322240626383243e-05,0.041168316319792,0.00023352390236285343,0.0028867459007453048,3.5856530360967536e-05,0.00401277874086927,5.176665462141455e-05,0.0032216280614868337,1.005147955183892,0.013092884007678206
302,5,-9,5.520911949125795,-8.2875,звичайний твел UO₂,1468,334611.1046208948,4334.55594399186,0.001728077336750343,2.241123098903907e-05,0.041514261390189086,0.00021662422561480278,0.002905772359723838,3.271515139626365e-05,0.00423222175743066,5.446658823667257e-05,0.0033987470564956286,1.060409081626636,0.01376278863949878
303,7,-10,7.729276728776114,-8.2875,звичайний твел UO₂,1473,349850.8422775973,4846.988535551975,0.0018069187106251935,2.5061263559660817e-05,0.04172387101187903,0.0002767196554592356,0.003037786635058333,4.134910215387221e-05,0.00442216371984258,6.0820553400597134e-05,0.0035535417204717885,1.108705016787198,0.015386143240412405
304,-6,-4,-6.625094338950954,-8.924999999999999,звичайний твел UO₂,1478,349420.01782260794,4973.48478931899,0.0018046048735719418,2.571200624643137e-05,0.041506100013279555,0.0002642795284077257,0.00304653428395033,4.343815733232846e-05,0.004418254826749964,6.257187545432658e-05,0.003549165705067517,1.1073396999810652,0.015786306982913563
305,-4,-5,-4.416729559300636,-8.924999999999999,звичайний твел UO₂,1483,329562.8107805855,4971.368784120156,0.0017019601924023857,2.569869711904176e-05,0.04129136550156738,0.000280316053891962,0.0028989407856088753,4.146774890325743e-05,0.004168979511479866,6.250810553345584e-05,0.0033474699960719593,1.0444106387744514,0.015776858480111296
306,-2,-6,-2.208364779650318,-8.924999999999999,звичайний твел UO₂,1488,321183.90490885073,3697.651042451144,0.001658666952712878,1.9118212126195948e-05,0.04095630388589215,0.00028157003497480796,0.0028442474985445596,3.117522741538054e-05,0.004062433186485268,4.6504479349770754e-05,0.0032623628933041745,1.0178572227109024,0.011746479835154366
307,0,-7,0.0,-8.924999999999999,звичайний твел UO₂,1493,304951.892593197,3998.2984943094057,0.001574766230722856,2.066675995381889e-05,0.04057114276180979,0.00022025370367018132,0.0027666082608978344,3.4888425256714685e-05,0.0038581019176503234,5.035597231487036e-05,0.0030974893929422145,0.966416690597971,0.012694550287117226
308,2,-8,2.208364779650318,-8.924999999999999,звичайний твел UO₂,1498,313029.8636869063,4374.666753010973,0.0016165124901506085,2.261892196122219e-05,0.04103058982198455,0.00023926388907479092,0.0027668118214449833,3.4340005399139875e-05,0.003960698809280152,5.497075497712929e-05,0.0031795398093750673,0.992016420525021,0.013886420150391376
309,4,-9,4.416729559300636,-8.924999999999999,звичайний твел UO₂,1503,333023.8212415888,4498.059211591746,0.0017198686339305914,2.3254911715419274e-05,0.04168252543501715,0.00024745806759476734,0.002923558423934174,3.50258820266341e-05,0.004212520718530563,5.661079199674088e-05,0.0033826245350409,1.0553788549327607,0.014279752311807392
310,6,-10,6.625094338950954,-8.924999999999999,звичайний твел UO₂,1508,347756.43417443486,4732.239141226216,0.0017960395106711078,2.4467062036465308e-05,0.042206552966642795,0.00023158127303665442,0.003052150402092205,3.7263649723303966e-05,0.004396722533822028,5.947522471550598e-05,0.0035322681785079353,1.1020676716944757,0.015022800923675477
311,-5,-5,-5.520911949125795,-9.5625,звичайний твел UO₂,1513,358771.276882683,5262.515852687623,0.0018529585252658664,2.7209895958535915e-05,0.04170880275967361,0.00025065612090672266,0.0031167135904663313,4.7750479326767434e-05,0.004535507661244967,6.612389795393268e-05,0.0036441492957674337,1.1369745802794393,0.016702179147132002
312,-3,-6,-3.312547169475477,-9.5625,звичайний твел UO₂,1518,326464.8081521092,4285.298348770449,0.0016859562259536154,2.2154350798118474e-05,0.04147205092492573,0.00026365951478410295,0.0028292719629958926,3.7648127202110596e-05,0.004129770708626262,5.396175118477622e-05,0.0033160026383867477,1.0345928231766652,0.013605713141905486
313,-1,-7,-1.104182389825159,-9.5625,звичайний твел UO₂,1523,297399.22842130356,4038.564655525647,0.0015357109804594602,2.0880938647443547e-05,0.040580688813952145,0.00025429956399383437,0.002633903843611281,3.646609411248685e-05,0.0037639712876388082,5.077704543076879e-05,0.0030207746791493005,0.9424816998945817,0.012820778530898453
314,1,-8,1.104182389825159,-9.5625,звичайний твел UO₂,1528,303523.17742804444,4339.299589560627,0.0015673613672979893,2.243861654290928e-05,0.040570763940115134,0.0002302116388295017,0.0026976805004997025,3.8818668614545775e-05,0.003841125284773897,5.4472972905101435e-05,0.0030829774972069117,0.9618889791285565,0.013773152823964711
315,3,-9,3.312547169475477,-9.5625,звичайний твел UO₂,1533,329615.3836917587,4249.775686667956,0.001702247141086462,2.19726089845893e-05,0.0412506869316449,0.00024577008642172516,0.002877732220850689,3.507456689275658e-05,0.004169391974596406,5.343164953246083e-05,0.003348003995167129,1.0445772464921441,0.013493843364466867
316,5,-10,5.520911949125795,-9.5625,звичайний твел UO₂,1538,349455.183871761,4279.329830944248,0.0018048348448915156,2.2121659040418386e-05,0.041918673195961625,0.00024893048332363493,0.0030740229595860942,3.609126351299249e-05,0.0044185275137265025,5.389953529692138e-05,0.0035495228973555105,1.1074511439749193,0.013590518299751064
317,-4,-6,-4.416729559300636,-10.2,звичайний твел UO₂,1543,352319.21834672475,4937.487323651885,0.001819613357229463,2.5523844441785804e-05,0.04169814850940986,0.0002709039990534456,0.003071146792055045,4.0347846597443975e-05,0.004454816330526101,6.216599105800087e-05,0.0035786137691378845,1.1165274959710199,0.01567282796522175
318,-2,-7,-2.208364779650318,-10.2,звичайний твел UO₂,1548,323183.0073034177,4588.930761968705,0.0016689467131681321,2.371961830618042e-05,0.04120709056219086,0.00028122026289555726,0.002827449396153585,3.69139626546637e-05,0.004088777015047651,5.7768333776795346e-05,0.0032826683861145994,1.024192536467755,0.014565807902728345
319,0,-8,0.0,-10.2,твег UO₂-Gd₂O₃,1553,106310.63826309473,1135.2118993647862,0.000547939045750579,5.863478262447541e-06,0.03640117913716098,0.00022038018947859647,0.007720002290075052,0.00012896990049743006,0.0013596992175595667,1.4352723627337919e-05,0.0010798295809107525,0.3369068292441547,0.0036076845144007936
320,2,-9,2.208364779650318,-10.2,звичайний твел UO₂,1558,322116.3963307401,4455.813664252381,0.0016634766900590113,2.3035014802436778e-05,0.04127849304571067,0.00023350603469257493,0.002859472384486706,3.5599208050275097e-05,0.004075102327933085,5.604277632159158e-05,0.0032718344931153788,1.0208123618519982,0.014144482144571228
321,4,-10,4.416729559300636,-10.2,звичайний твел UO₂,1563,340864.28633414715,5129.503695849257,0.0017604206481176914,2.6523456046593806e-05,0.041569227984719306,0.0002820964400043136,0.002920961939698959,4.1273681536679085e-05,0.004310410068471811,6.436429842724763e-05,0.0034622625305732978,1.0802259095388689,0.016278816903962073
322,-3,-7,-3.312547169475477,-10.837499999999999,звичайний твел UO₂,1568,341131.73170266784,4899.755220367835,0.0017618125189223688,2.5330770222497045e-05,0.041470990306469564,0.00027237235362183695,0.002969595964527528,4.24704041040539e-05,0.004313520113691193,6.16227920156853e-05,0.0034649790547605715,1.0810734650852982,0.015551841053700777
323,-1,-8,-1.104182389825159,-10.837499999999999,звичайний твел UO₂,1573,313979.80688589514,4528.359527007148,0.001621418083872229,2.3410525134034833e-05,0.041194358056462335,0.00023399136995901228,0.002807208142831588,3.937017776921532e-05,0.003972396901437599,5.6933189487604845e-05,0.0031891886722096086,0.9950268657293979,0.014372847146182031
324,1,-9,1.104182389825159,-10.837499999999999,звичайний твел UO₂,1578,302539.5628094443,4176.2196958692075,0.0015622736532925317,2.158990694336053e-05,0.04095300864019116,0.00023791916166643651,0.0027028583511464056,3.576066755379179e-05,0.003828643614659537,5.250901533311239e-05,0.0030729866234925417,0.9587718265296731,0.013257035702521196
325,3,-10,3.312547169475477,-10.837499999999999,звичайний твел UO₂,1583,350511.1067367314,5185.852727477098,0.0018103099767643664,2.681690060795615e-05,0.041519999035559994,0.00023206282869989717,0.0030471883513651906,4.349375819619579e-05,0.004431454068397903,6.508920078514131e-05,0.003560248227984542,1.1107974471311772,0.016458447491117197
326,-2,-8,-2.208364779650318,-11.475,звичайний твел UO₂,1588,340284.1208068913,4743.49989127292,0.001757423140178753,2.4524598332745584e-05,0.04138566831723664,0.0002660920923661413,0.0030270759737344513,4.0943048739111465e-05,0.004302856861336773,5.9522839355638044e-05,0.003456369612344313,1.0783873190514257,0.015057325483618905
327,0,-9,0.0,-11.475,звичайний твел UO₂,1593,307936.4057429451,4750.8722746055855,0.0015901538718365682,2.4561969221962864e-05,0.041166812299435626,0.0002674600954908389,0.0027566963672527316,3.7444318176913604e-05,0.003896144454706679,5.971784827133198e-05,0.0031278040033741405,0.9758748490527318,0.015076170009172886
328,2,-10,2.208364779650318,-11.475,звичайний твел UO₂,1598,346254.7001624447,5583.018287173761,0.001788291730311306,2.8864972557196432e-05,0.04172334065583026,0.00025206627779847905,0.0030455048277491644,4.4950822396850145e-05,0.004377368457863493,7.014271666694865e-05,0.0035170146080722685,1.0973085577185477,0.01771484715280519
329,-1,-9,-1.104182389825159,-12.112499999999999,звичайний твел UO₂,1603,339200.91700758087,4895.390126051733,0.0017518436155217624,2.5313115357134204e-05,0.0414526321922201,0.0002545184057654879,0.0029730940677528206,4.140399635565505e-05,0.004288560173735392,6.145543120259884e-05,0.003445367180943651,1.074954560454419,0.015537756806007936
330,1,-10,1.104182389825159,-12.112499999999999,звичайний твел UO₂,1608,344684.31152847986,4803.146777417118,0.001780151160399246,2.4834531293544152e-05,0.041410300777797546,0.0002787703184538478,0.0029958787680812054,3.896282044548991e-05,0.004358270338540542,6.032990854183983e-05,0.003501063691699397,1.092331871810212,0.015246680688389871
331,0,-10,0.0,-12.75,звичайний твел UO₂,1613,347842.80068735994,5371.7240293134355,0.001796509430813968,2.7771826717505375e-05,0.04164187380541232,0.0002679966262142946,0.003055769380511817,4.378655409136109e-05,0.004398207113306135,6.75205411334225e-05,0.0035331454295242054,1.102341374011552,0.017046304445376716
